material_label,paper_category,wavelength_um,emissivity,reflectivity,source_file
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,11.2672,0.33764,0.66236,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,11.2185,0.33852,0.66148,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,11.1701,0.33877,0.66123,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,11.1222,0.34057,0.65943,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,11.0746,0.34046,0.65954,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,11.0275,0.34061,0.65939,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.9808,0.342,0.658,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.9345,0.34107,0.65894,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.8885,0.34355,0.65645,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.8429,0.34336,0.65664,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.7978,0.34373,0.65627,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.753,0.34148,0.65852,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.7085,0.34266,0.65734,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.6645,0.34181,0.65819,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.6208,0.34035,0.65965,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.5774,0.34067,0.65933,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.5344,0.33984,0.66016,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.4918,0.33908,0.66092,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.4495,0.3397,0.6603,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.4075,0.33809,0.66191,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.3659,0.34052,0.65948,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.3246,0.33915,0.66085,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.2836,0.34012,0.65988,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.2429,0.33914,0.66086,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.2026,0.34071,0.65929,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.1626,0.34066,0.65934,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.1229,0.34051,0.65949,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.0835,0.34054,0.65946,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.0444,0.3402,0.6598,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,10.0057,0.34249,0.65751,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.9672,0.34049,0.65951,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.929,0.3412,0.6588,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.8911,0.34247,0.65753,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.8535,0.34399,0.65601,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.8162,0.34372,0.65628,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.7791,0.34271,0.65729,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.7424,0.34198,0.65802,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.7059,0.34288,0.65712,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.6697,0.34175,0.65825,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.6337,0.34268,0.65732,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.598,0.3405,0.6595,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.5626,0.34216,0.65784,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.5274,0.34207,0.65793,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.4925,0.34258,0.65742,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.4579,0.3424,0.6576,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.4235,0.34375,0.65625,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.3894,0.34383,0.65617,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.3555,0.34424,0.65576,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.3218,0.3461,0.6539,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.2884,0.34798,0.65202,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.2552,0.34642,0.65358,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.2223,0.34635,0.65365,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.1896,0.34903,0.65097,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.1571,0.35302,0.64698,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.1249,0.35344,0.64656,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.0929,0.3538,0.6462,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.0611,0.35242,0.64758,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,9.0295,0.35075,0.64925,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.9982,0.35213,0.64787,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.967,0.35457,0.64543,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.9361,0.35274,0.64726,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.9054,0.35414,0.64586,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.8749,0.35274,0.64726,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.8446,0.35253,0.64746,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.8145,0.3524,0.6476,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.7846,0.35298,0.64702,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.755,0.35212,0.64788,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.7255,0.35482,0.64518,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.6962,0.35412,0.64588,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.6671,0.35459,0.64541,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.6382,0.35406,0.64594,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.6095,0.35389,0.64611,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.581,0.35541,0.64459,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.5527,0.3535,0.6465,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.5246,0.35271,0.64729,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.4966,0.35234,0.64766,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.4688,0.35159,0.64841,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.4413,0.35114,0.64886,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.4139,0.35039,0.64961,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.3866,0.34973,0.65027,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.3596,0.35015,0.64985,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.3327,0.35168,0.64832,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.306,0.35255,0.64745,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.2795,0.35258,0.64742,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.2531,0.3549,0.6451,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.2269,0.35592,0.64408,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.2008,0.3574,0.6426,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.175,0.35876,0.64124,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.1493,0.35874,0.64126,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.1237,0.35841,0.64159,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.0983,0.35754,0.64246,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.0731,0.35527,0.64473,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.048,0.35464,0.64536,alumsnd3.prn
Sample 3 - Aluminum Color Paint on Sandpaper,Aluminum Alloy,8.0231,0.35534,0.64466,alumsnd3.prn
Gold Paint on Sandpaper,Anti-Optical Coating,13.9326,0.3477,0.6523,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,13.8581,0.34743,0.65257,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,13.7844,0.34756,0.65244,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,13.7115,0.34712,0.65288,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,13.6393,0.34677,0.65323,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,13.5679,0.34663,0.65337,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,13.4972,0.34631,0.65369,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,13.4273,0.34561,0.65439,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,13.3581,0.34497,0.65502,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,13.2896,0.34448,0.65552,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,13.2218,0.34382,0.65618,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,13.1546,0.34305,0.65695,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,13.0882,0.34267,0.65733,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,13.0224,0.34224,0.65776,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,12.9573,0.34163,0.65837,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,12.8929,0.34122,0.65878,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,12.829,0.34124,0.65876,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,12.7658,0.34095,0.65905,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,12.7033,0.34058,0.65942,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,12.6413,0.34036,0.65964,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,12.5799,0.3402,0.6598,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,12.5192,0.33996,0.66004,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,12.459,0.33987,0.66013,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,12.3994,0.33965,0.66034,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,12.3403,0.33911,0.66089,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,12.2818,0.33862,0.66138,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,12.2239,0.33833,0.66167,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,12.1665,0.33788,0.66212,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,12.1097,0.3377,0.6623,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,12.0533,0.33749,0.66251,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.9975,0.33712,0.66288,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.9422,0.33657,0.66343,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.8875,0.33609,0.66391,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.8332,0.33596,0.66404,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.7794,0.33546,0.66454,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.7261,0.33542,0.66458,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.6733,0.33562,0.66438,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.6209,0.33594,0.66406,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.569,0.33637,0.66363,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.5176,0.33644,0.66356,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.4667,0.33645,0.66355,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.4161,0.33654,0.66346,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.3661,0.33641,0.66359,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.3164,0.33649,0.66351,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.2672,0.33642,0.66358,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.2185,0.33602,0.66398,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.1701,0.33581,0.66419,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.1222,0.33534,0.66466,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.0746,0.33537,0.66463,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,11.0275,0.33543,0.66457,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.9808,0.33538,0.66462,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.9345,0.33537,0.66463,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.8885,0.33534,0.66466,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.8429,0.33521,0.66479,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.7978,0.33513,0.66487,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.753,0.33465,0.66535,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.7085,0.33446,0.66554,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.6645,0.33401,0.66599,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.6208,0.3339,0.6661,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.5774,0.33383,0.66617,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.5344,0.33371,0.66629,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.4918,0.33387,0.66613,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.4495,0.33419,0.66581,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.4075,0.3344,0.6656,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.3659,0.33476,0.66524,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.3246,0.33501,0.66499,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.2836,0.33565,0.66435,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.2429,0.33624,0.66376,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.2026,0.33716,0.66284,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.1626,0.33792,0.66208,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.1229,0.33869,0.66131,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.0835,0.33932,0.66068,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.0444,0.34023,0.65977,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,10.0057,0.34114,0.65886,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.9672,0.34206,0.65794,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.929,0.34288,0.65712,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.8911,0.34367,0.65633,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.8535,0.34421,0.65579,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.8162,0.34493,0.65507,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.7791,0.34537,0.65463,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.7424,0.34589,0.65411,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.7059,0.34622,0.65378,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.6697,0.34635,0.65365,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.6337,0.34665,0.65335,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.598,0.34695,0.65305,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.5626,0.34716,0.65284,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.5274,0.34719,0.65281,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.4925,0.3472,0.6528,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.4579,0.34735,0.65265,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.4235,0.34758,0.65242,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.3894,0.34754,0.65246,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.3555,0.34774,0.65226,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.3218,0.34798,0.65202,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.2884,0.34795,0.65205,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.2552,0.34812,0.65188,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.2223,0.34846,0.65154,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.1896,0.34879,0.65121,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.1571,0.34905,0.65095,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.1249,0.34887,0.65113,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.0929,0.34897,0.65103,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.0611,0.34891,0.65109,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,9.0295,0.34851,0.65149,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.9982,0.34793,0.65207,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.967,0.34714,0.65286,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.9361,0.34627,0.65373,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.9054,0.34529,0.65471,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.8749,0.34428,0.65572,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.8446,0.34382,0.65618,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.8145,0.34296,0.65704,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.7846,0.34244,0.65756,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.755,0.34197,0.65803,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.7255,0.34165,0.65835,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.6962,0.34143,0.65857,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.6671,0.34119,0.65881,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.6382,0.34094,0.65906,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.6095,0.34079,0.65921,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.581,0.34024,0.65976,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.5527,0.3399,0.6601,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.5246,0.33938,0.66061,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.4966,0.33907,0.66093,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.4688,0.33871,0.66129,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.4413,0.3384,0.6616,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.4139,0.33796,0.66204,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.3866,0.33783,0.66217,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.3596,0.33759,0.66241,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.3327,0.33718,0.66282,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.306,0.33693,0.66307,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.2795,0.33671,0.66329,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.2531,0.33632,0.66368,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.2269,0.33601,0.66399,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.2008,0.33575,0.66425,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.175,0.33549,0.66451,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.1493,0.3351,0.6649,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.1237,0.33478,0.66522,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.0983,0.3346,0.6654,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.0731,0.33443,0.66557,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.048,0.33403,0.66597,goldsnd1.prn
Gold Paint on Sandpaper,Anti-Optical Coating,8.0231,0.3338,0.6662,goldsnd1.prn
"Sample 1 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done byManufacturer)",Polyurethane Coating,13.9326,0.96098,0.03902,krylon1.prn
"Sample 1 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done byManufacturer)",Polyurethane Coating,13.8581,0.96104,0.03896,krylon1.prn
"Sample 1 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done byManufacturer)",Polyurethane Coating,13.7844,0.96081,0.03919,krylon1.prn
"Sample 1 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done byManufacturer)",Polyurethane Coating,13.7115,0.96171,0.03829,krylon1.prn
"Sample 1 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done byManufacturer)",Polyurethane Coating,13.6393,0.96053,0.03947,krylon1.prn
"Sample 1 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done byManufacturer)",Polyurethane Coating,13.5679,0.95954,0.04046,krylon1.prn
"Sample 1 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done byManufacturer)",Polyurethane Coating,13.4972,0.95946,0.04054,krylon1.prn
"Sample 1 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done byManufacturer)",Polyurethane Coating,13.4273,0.95967,0.04033,krylon1.prn
"Sample 1 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done byManufacturer)",Polyurethane Coating,13.3581,0.95997,0.04003,krylon1.prn
"Sample 1 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done byManufacturer)",Polyurethane Coating,13.2896,0.96019,0.03981,krylon1.prn
"Sample 1 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done byManufacturer)",Polyurethane Coating,13.2218,0.96174,0.03826,krylon1.prn
"Sample 1 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done byManufacturer)",Polyurethane Coating,13.1546,0.96196,0.03804,krylon1.prn
"Sample 1 - Black ""KRYLON"" Painted Sandpaper (Uniform Coverage - Done byManufacturer)",Polyurethane Coating,13.0882,0.96159,0.03841,krylon1.prn
